text,pos_tagged
주  부여일로부터 회사에  근속한 임직원에 한하여 행사가능 개시일 직전  영업일 동안의 종가가  이상을 기록한 또는 행사가능 기간 연속된  영업일 동안의 종가가                    이상을 기록한 행사 가능한 주식매수선택권입니다,"[('주', 'Noun'), ('2', 'Number'), ('부여', 'Noun'), ('일로', 'Noun'), ('부터', 'Josa'), ('회사', 'Noun'), ('에', 'Josa'), ('3년', 'Number'), ('근속', 'Noun'), ('한', 'Josa'), ('임', 'Noun'), ('직원', 'Noun'), ('에', 'Josa'), ('한하여', 'Verb'), ('행사', 'Noun'), ('가능', 'Noun'), ('개시', 'Noun'), ('일', 'Noun'), ('직전', 'Noun'), ('10', 'Number'), ('영업일', 'Noun'), ('동안', 'Noun'), ('의', 'Josa'), ('종가', 'Noun'), ('가', 'Josa'), ('192000원', 'Number'), ('이상', 'Noun'), ('을', 'Josa'), ('기록', 'Noun'), ('한', 'Josa'), ('또는', 'Adverb'), ('행사', 'Noun'), ('가능', 'Noun'), ('기간', 'Noun'), ('연속', 'Noun'), ('된', 'Verb'), ('10', 'Number'), ('영업일', 'Noun'), ('동안', 'Noun'), ('의', 'Josa'), ('종가', 'Noun'), ('가', 'Josa'), ('192000원', 'Number'), ('이상', 'Noun'), ('을', 'Josa'), ('기록', 'Noun'), ('한', 'Josa'), ('행사', 'Noun'), ('가능한', 'Adjective'), ('주식매수선택권', 'Noun'), ('입니다', 'Adjective')]"
기업집단의 명칭 소속회사의 명칭 기업집단의 명칭 네이버 기업집단에 소속된 회사 0년  기준 개사당사는 독점규제 공정거래에 법률상 네이버기업집단에 속한 계열회사로서  0년  현재 네이버기업집단에는 당사를 포함하여 총 개의 계열회사가 있으며 상장회사는 당사 개사이고 비상장사는 개사 입니다,"[('기업', 'Noun'), ('집단', 'Noun'), ('의', 'Josa'), ('명칭', 'Noun'), ('소', 'Modifier'), ('속', 'Modifier'), ('회사', 'Noun'), ('의', 'Josa'), ('명칭', 'Noun'), ('1', 'Number'), ('기업', 'Noun'), ('집단', 'Noun'), ('의', 'Josa'), ('명칭', 'Noun'), ('네이버', 'Noun'), ('2', 'Number'), ('기업', 'Noun'), ('집단', 'Noun'), ('에', 'Josa'), ('소속', 'Noun'), ('된', 'Verb'), ('회사', 'Noun'), ('2022년', 'Number'), ('6월', 'Number'), ('기준', 'Noun'), ('54', 'Number'), ('개사', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('독점', 'Noun'), ('규제', 'Noun'), ('공정', 'Noun'), ('거래', 'Noun'), ('에', 'Josa'), ('법률상', 'Noun'), ('네이버', 'Noun'), ('기업', 'Noun'), ('집단', 'Noun'), ('에', 'Josa'), ('속', 'Noun'), ('한', 'Josa'), ('계열', 'Noun'), ('회사', 'Noun'), ('로서', 'Noun'), ('2022년', 'Number'), ('6월', 'Number'), ('현재', 'Noun'), ('네이버', 'Noun'), ('기업', 'Noun'), ('집단', 'Noun'), ('에는', 'Josa'), ('당사', 'Noun'), ('를', 'Josa'), ('포함', 'Noun'), ('하여', 'Verb'), ('총', 'Noun'), ('54', 'Number'), ('개', 'Noun'), ('의', 'Josa'), ('계열', 'Noun'), ('회사', 'Noun'), ('가', 'Josa'), ('있으며', 'Adjective'), ('상장회사', 'Noun'), ('는', 'Josa'), ('당사', 'Noun'), ('1', 'Number'), ('개사', 'Noun'), ('이고', 'Josa'), ('비상', 'Noun'), ('장사', 'Noun'), ('는', 'Josa'), ('53', 'Number'), ('개사', 'Noun'), ('입니다', 'Adjective')]"
LINE PayLINE FinancialLVC Corporation아이피엑스구 라인프렌즈WEBTOON Entertainment Inc웍스모바일네이버파이낸셜지분율 합계,"[('62', 'Number'), ('LINE', 'Alpha'), ('PayLINE', 'Alpha'), ('FinancialLVC', 'Alpha'), ('Corporation', 'Alpha'), ('아이피', 'Noun'), ('엑스', 'Noun'), ('구', 'Noun'), ('라인', 'Noun'), ('프렌즈', 'Noun'), ('WEBTOON', 'Alpha'), ('Entertainment', 'Alpha'), ('Inc', 'Alpha'), ('웍', 'Noun'), ('스모', 'Noun'), ('바일', 'Noun'), ('네이버', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜', 'Noun'), ('지', 'Josa'), ('분율', 'Noun'), ('합계', 'Noun'), ('8', 'Number')]"
웍스모바일네이버파이낸셜지분율 합계,"[('00', 'Number'), ('웍', 'Noun'), ('스모', 'Noun'), ('바일', 'Noun'), ('네이버', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜', 'Noun'), ('지', 'Josa'), ('분율', 'Noun'), ('합계', 'Noun'), ('77', 'Number')]"
피출자회사출자회사라인업라인스튜디오라인넥스트라인비즈플러스언블락언체인아이피엑스구 라인프렌즈라인게임즈라인파이낸셜플러스피그네이버,"[('00', 'Number'), ('피', 'Noun'), ('출자', 'Noun'), ('회사', 'Noun'), ('출자', 'Noun'), ('회사', 'Noun'), ('라인업', 'Noun'), ('라인', 'Noun'), ('스튜디오', 'Noun'), ('라인', 'Noun'), ('넥스트', 'Noun'), ('라인', 'Noun'), ('비즈', 'Noun'), ('플러스', 'Noun'), ('언', 'Modifier'), ('블락', 'Noun'), ('언', 'Modifier'), ('체인', 'Noun'), ('아이피', 'Noun'), ('엑스', 'Noun'), ('구', 'Noun'), ('라인', 'Noun'), ('프렌즈', 'Noun'), ('라인', 'Noun'), ('게임', 'Noun'), ('즈', 'Modifier'), ('라인', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜', 'Noun'), ('플러스', 'Noun'), ('피', 'Noun'), ('그', 'Determiner'), ('네이버', 'Noun'), ('30', 'Number')]"
아이피엑스구 라인프렌즈WEBTOON Entertainment Inc웍스모바일네이버파이낸셜지분율 합계,"[('98', 'Number'), ('아이피', 'Noun'), ('엑스', 'Noun'), ('구', 'Noun'), ('라인', 'Noun'), ('프렌즈', 'Noun'), ('WEBTOON', 'Alpha'), ('Entertainment', 'Alpha'), ('Inc', 'Alpha'), ('웍', 'Noun'), ('스모', 'Noun'), ('바일', 'Noun'), ('네이버', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜', 'Noun'), ('지', 'Josa'), ('분율', 'Noun'), ('합계', 'Noun'), ('100', 'Number')]"
WEBTOON Entertainment Inc웍스모바일네이버파이낸셜지분율 합계,"[('00', 'Number'), ('WEBTOON', 'Alpha'), ('Entertainment', 'Alpha'), ('Inc', 'Alpha'), ('웍', 'Noun'), ('스모', 'Noun'), ('바일', 'Noun'), ('네이버', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜', 'Noun'), ('지', 'Josa'), ('분율', 'Noun'), ('합계', 'Noun'), ('60', 'Number')]"
관련 법령상 규제내용당사는 독점규제 공정거래에 법률에 따른 상호출자제한기업집단에 해당하며 규제내용 등은 아래와 같습니다,"[('관련', 'Noun'), ('법령', 'Noun'), ('상', 'Suffix'), ('규제', 'Noun'), ('내용', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('독점', 'Noun'), ('규제', 'Noun'), ('공정', 'Noun'), ('거래', 'Noun'), ('에', 'Josa'), ('법률', 'Noun'), ('에', 'Josa'), ('따른', 'Verb'), ('상호', 'Noun'), ('출자', 'Noun'), ('제한', 'Noun'), ('기업', 'Noun'), ('집단', 'Noun'), ('에', 'Josa'), ('해당', 'Noun'), ('하며', 'Verb'), ('규제', 'Noun'), ('내용', 'Noun'), ('등', 'Noun'), ('은', 'Josa'), ('아래', 'Noun'), ('와', 'Josa'), ('같습니다', 'Adjective')]"
계열회사 임원 겸직현황기준일자   겸직자겸직회사성 명직위회사명직위상근비상근 여부채선주사내이사네이버랩스기타비상무이사비상근네이버웹툰컴퍼니기타비상무이사비상근네이버웹툰유이사비상근김남선CFO네이버클라우드사내이사비상근스노우기타비상무이사비상근웍스모바일기타비상무이사비상근네이버아이앤에스기타비상무이사비상근네이버파이낸셜기타비상무이사비상근유봉석서비스운영총괄네이버아이앤에스기타비상무이사비상근장준기엔터기술총괄네이버랩스사내이사비상근황순배인사총괄네이버아이앤에스기타비상무이사비상근김민책임리더네이버랩스감사비상근김희철책임리더엔아이티서비스기타비상무이사비상근네이버웹툰컴퍼니감사비상근네이버웹툰유감사비상근문피아감사비상근세미콜론스튜디오감사비상근크림감사비상근이정안책임리더스프링캠프사내이사비상근이태훈책임리더오디언소리기타비상무이사비상근 상기 임원 일부 임원은 관련법령이 요구하는 바에 상무에 종사중임,"[('계열', 'Noun'), ('회사', 'Noun'), ('임원', 'Noun'), ('겸직', 'Noun'), ('현황', 'Noun'), ('기준', 'Noun'), ('일자', 'Noun'), ('2022년', 'Number'), ('06월', 'Number'), ('30일', 'Number'), ('겸직자겸직회사성', 'Foreign'), ('명', 'Noun'), ('직위', 'Noun'), ('회사', 'Noun'), ('명', 'Suffix'), ('직위', 'Noun'), ('상', 'Suffix'), ('근', 'Modifier'), ('비상근', 'Noun'), ('여', 'Modifier'), ('부채', 'Noun'), ('선주사', 'Verb'), ('내', 'Determiner'), ('이사', 'Noun'), ('네이버', 'Noun'), ('랩스', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('네이버웹툰', 'Noun'), ('컴퍼니', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('네이버웹툰', 'Noun'), ('유이', 'Noun'), ('사', 'Modifier'), ('비상근', 'Noun'), ('김남선', 'Noun'), ('CFO', 'Alpha'), ('네이버', 'Noun'), ('클라우드', 'Noun'), ('사', 'Modifier'), ('내', 'Modifier'), ('이사', 'Noun'), ('비상근', 'Noun'), ('스노우', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('웍', 'Noun'), ('스모', 'Noun'), ('바일', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('네이버', 'Noun'), ('아', 'Josa'), ('이', 'Determiner'), ('앤', 'Noun'), ('에스', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('네이버', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('유봉', 'Noun'), ('석', 'Modifier'), ('서비스', 'Noun'), ('운영', 'Noun'), ('총괄', 'Noun'), ('네이버', 'Noun'), ('아', 'Josa'), ('이', 'Determiner'), ('앤', 'Noun'), ('에스', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('장준', 'Noun'), ('기', 'Noun'), ('엔', 'Josa'), ('터', 'Noun'), ('기술', 'Noun'), ('총괄', 'Noun'), ('네이버', 'Noun'), ('랩스', 'Noun'), ('사내', 'Noun'), ('이사비', 'Noun'), ('상', 'Suffix'), ('근황', 'Noun'), ('순', 'Modifier'), ('배', 'Noun'), ('인사', 'Noun'), ('총괄', 'Noun'), ('네이버', 'Noun'), ('아', 'Josa'), ('이', 'Determiner'), ('앤', 'Noun'), ('에스', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('김민', 'Noun'), ('책임', 'Noun'), ('리더', 'Noun'), ('네이버', 'Noun'), ('랩스', 'Noun'), ('감사', 'Noun'), ('비상근', 'Noun'), ('김희철', 'Noun'), ('책임', 'Noun'), ('리더', 'Noun'), ('엔', 'Josa'), ('아이티', 'Noun'), ('서비스', 'Noun'), ('기', 'Modifier'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('네이버웹툰', 'Noun'), ('컴퍼니', 'Noun'), ('감사', 'Noun'), ('비상근', 'Noun'), ('네이버웹툰', 'Noun'), ('유감', 'Noun'), ('사', 'Modifier'), ('비상근', 'Noun'), ('문', 'Modifier'), ('피아', 'Noun'), ('감사', 'Noun'), ('비상근', 'Noun'), ('세미콜론', 'Noun'), ('스튜디오', 'Noun'), ('감사', 'Noun'), ('비상근', 'Noun'), ('크림', 'Noun'), ('감사', 'Noun'), ('비상근', 'Noun'), ('이', 'Josa'), ('정안', 'Noun'), ('책임', 'Noun'), ('리더', 'Noun'), ('스프링', 'Noun'), ('캠프', 'Noun'), ('사내', 'Noun'), ('이사', 'Noun'), ('비상근', 'Noun'), ('이태훈', 'Noun'), ('책임', 'Noun'), ('리더', 'Noun'), ('오디', 'Noun'), ('언', 'Modifier'), ('소', 'Modifier'), ('리기', 'Noun'), ('타비', 'Noun'), ('상무이사', 'Noun'), ('비상근', 'Noun'), ('상기', 'Noun'), ('임원', 'Noun'), ('일부', 'Noun'), ('임원', 'Noun'), ('은', 'Josa'), ('관련', 'Noun'), ('법령', 'Noun'), ('이', 'Josa'), ('요구', 'Noun'), ('하는', 'Verb'), ('바', 'Noun'), ('에', 'Josa'), ('상무', 'Noun'), ('에', 'Josa'), ('종사', 'Noun'), ('중임', 'Noun')]"
가지급금 대여금당기 NAVER J,"[('가지', 'Noun'), ('급', 'Suffix'), ('금', 'Noun'), ('대', 'Modifier'), ('여', 'Modifier'), ('금', 'Noun'), ('당기', 'Verb'), ('NAVER', 'Alpha'), ('J', 'Alpha')]"
투자O 상기 대여금 제공 내역은 별도 산출되었습니다,"[('60', 'Number'), ('투자', 'Noun'), ('85000008500000', 'Number'), ('O', 'Alpha'), ('상기', 'Noun'), ('대여', 'Noun'), ('금', 'Noun'), ('제공', 'Noun'), ('내', 'Determiner'), ('역', 'Noun'), ('은', 'Josa'), ('별도', 'Noun'), ('산출', 'Noun'), ('되었습니다', 'Verb')]"
상기 대여 건은 이사회 소위원회인 투명성위원회 리스크관리위원회의 승인을 받았습니다,"[('상기', 'Noun'), ('대여', 'Noun'), ('건', 'Noun'), ('은', 'Josa'), ('이사회', 'Noun'), ('소', 'Modifier'), ('위원회', 'Noun'), ('인', 'Josa'), ('투명', 'Noun'), ('성', 'Modifier'), ('위원회', 'Noun'), ('리스크', 'Noun'), ('관리', 'Noun'), ('위원회', 'Noun'), ('의', 'Josa'), ('승인', 'Noun'), ('을', 'Josa'), ('받았습니다', 'Verb')]"
  차입채무 해소시O 상기 채무보증 내역은 별도 산출되었습니다,"[('16', 'Number'), ('차입', 'Noun'), ('채무', 'Noun'), ('해소', 'Noun'), ('시', 'Noun'), ('570797695707976957079769', 'Number'), ('O', 'Alpha'), ('상기', 'Noun'), ('채무', 'Noun'), ('보증', 'Noun'), ('내', 'Determiner'), ('역', 'Noun'), ('은', 'Josa'), ('별도', 'Noun'), ('산출', 'Noun'), ('되었습니다', 'Verb')]"
인프라 매출입 등 기업공시서식 작성기준에 의거 상기 대주주 등과의 영업거래  당사 별도 매출액대비  이상의    영업거래에 기재하였습니다,"[('06', 'Number'), ('인프라', 'Noun'), ('매', 'Modifier'), ('출입', 'Noun'), ('등', 'Noun'), ('15962255312895791', 'Number'), ('기업', 'Noun'), ('공시', 'Noun'), ('서식', 'Noun'), ('작', 'Modifier'), ('성', 'Modifier'), ('기준', 'Noun'), ('에', 'Josa'), ('의거', 'Noun'), ('상기', 'Noun'), ('대', 'Modifier'), ('주주', 'Noun'), ('등', 'Noun'), ('과의', 'Josa'), ('영업', 'Noun'), ('거래', 'Noun'), ('2021년', 'Number'), ('당사', 'Noun'), ('별도', 'Noun'), ('매출', 'Noun'), ('액', 'Noun'), ('대비', 'Noun'), ('5100', 'Number'), ('이상', 'Noun'), ('의', 'Josa'), ('영업', 'Noun'), ('거래', 'Noun'), ('에', 'Josa'), ('기재', 'Noun'), ('하였습니다', 'Verb')]"
 풍문 또는 보도에 대한 해명미확정 당사의 인공지능AI 전문회사 설립 추진 당사는 사업 경쟁력 강화를 위해 다양한 방안을 검토중이나 현재 결정된 사안은 없음 추후 구체적인 내용이 확정되는 시점 또는 개월 이내에 재공시 예정 재공시 예정일자 ,"[('8', 'Number'), ('12', 'Number'), ('풍문', 'Noun'), ('또는', 'Adverb'), ('보도', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('해명', 'Noun'), ('미확정', 'Noun'), ('당사', 'Noun'), ('의', 'Josa'), ('인공', 'Noun'), ('지능', 'Noun'), ('AI', 'Alpha'), ('전문', 'Noun'), ('회사', 'Noun'), ('설립', 'Noun'), ('추진', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('사업', 'Noun'), ('경쟁력', 'Noun'), ('강화', 'Noun'), ('를', 'Josa'), ('위해', 'Noun'), ('다양한', 'Adjective'), ('방안', 'Noun'), ('을', 'Josa'), ('검토', 'Noun'), ('중', 'Suffix'), ('이나', 'Josa'), ('현재', 'Noun'), ('결정', 'Noun'), ('된', 'Verb'), ('사안', 'Noun'), ('은', 'Josa'), ('없음', 'Adjective'), ('추후', 'Noun'), ('구체', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('내용', 'Noun'), ('이', 'Josa'), ('확정', 'Noun'), ('되는', 'Verb'), ('시점', 'Noun'), ('또는', 'Adverb'), ('6', 'Number'), ('개월', 'Noun'), ('이내', 'Noun'), ('에', 'Josa'), ('재', 'Noun'), ('공시', 'Noun'), ('예정', 'Noun'), ('재', 'Noun'), ('공시', 'Noun'), ('예정일', 'Noun'), ('자', 'Suffix'), ('2023', 'Number')]"
우발채무와 약정사항을 참고하시기 바랍니다,"[('우발', 'Noun'), ('채무', 'Noun'), ('와', 'Josa'), ('약정', 'Noun'), ('사항', 'Noun'), ('을', 'Josa'), ('참고', 'Noun'), ('하시기', 'Verb'), ('바랍니다', 'Verb')]"
제재 등과 관련된 사항가,"[('제재', 'Noun'), ('등', 'Noun'), ('과', 'Josa'), ('관련', 'Noun'), ('된', 'Verb'), ('사항', 'Noun'), ('가', 'Josa')]"
행정기관의 제재현황 금융감독당국의 제재현황당사의 종속회사인 네이버파이낸셜주는 전자금융거래법 제 제항 전자금융감독규정 제,"[('행정기관', 'Noun'), ('의', 'Josa'), ('제재', 'Noun'), ('현황', 'Noun'), ('1', 'Number'), ('금융', 'Noun'), ('감독', 'Noun'), ('당국', 'Noun'), ('의', 'Josa'), ('제재', 'Noun'), ('현', 'Modifier'), ('황당', 'Noun'), ('사의', 'Noun'), ('종', 'Noun'), ('속', 'Modifier'), ('회사', 'Noun'), ('인', 'Josa'), ('네이버', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜', 'Noun'), ('주는', 'Verb'), ('전자', 'Noun'), ('금융', 'Noun'), ('거래', 'Noun'), ('법', 'Noun'), ('제', 'Noun'), ('21조', 'Number'), ('제', 'Noun'), ('2', 'Number'), ('항', 'Noun'), ('전자', 'Noun'), ('금융', 'Noun'), ('감독', 'Noun'), ('규정', 'Noun'), ('제', 'Noun'), ('7조', 'Number')]"
제 제항 제호 제 제항 제호 제 제항 제 제항에 따른 전자금융거래의 안정성 확보의무를 준수하지 않은 사유와 전자금융거래법 제조 제항 전자금융감독규정 제 제항에 전자금융거래 변경약관 이용자 통지의무를 준수하지 않은 사유로 0년 월  금융위원회로부터 과태료 60만원을 부과받아 이를 납부하였습니다,"[('제', 'Noun'), ('15조', 'Number'), ('제', 'Noun'), ('1', 'Number'), ('항', 'Noun'), ('제', 'Noun'), ('3', 'Number'), ('호', 'Noun'), ('제', 'Noun'), ('15조', 'Number'), ('제', 'Noun'), ('1', 'Number'), ('항', 'Noun'), ('제', 'Noun'), ('5', 'Number'), ('호', 'Noun'), ('제', 'Noun'), ('27조', 'Number'), ('제', 'Noun'), ('1', 'Number'), ('항', 'Noun'), ('제', 'Noun'), ('27조', 'Number'), ('제', 'Noun'), ('2', 'Number'), ('항', 'Noun'), ('에', 'Josa'), ('따른', 'Verb'), ('전자', 'Noun'), ('금융', 'Noun'), ('거래', 'Noun'), ('의', 'Josa'), ('안정', 'Noun'), ('성', 'Suffix'), ('확보', 'Noun'), ('의무', 'Noun'), ('를', 'Josa'), ('준수', 'Noun'), ('하지', 'Verb'), ('않은', 'Verb'), ('사유', 'Noun'), ('와', 'Josa'), ('전자', 'Noun'), ('금융', 'Noun'), ('거래', 'Noun'), ('법', 'Noun'), ('제', 'Noun'), ('24조', 'Number'), ('제', 'Noun'), ('3', 'Number'), ('항', 'Noun'), ('전자', 'Noun'), ('금융', 'Noun'), ('감독', 'Noun'), ('규정', 'Noun'), ('제', 'Noun'), ('40조', 'Number'), ('제', 'Noun'), ('4', 'Number'), ('항', 'Noun'), ('에', 'Josa'), ('전자', 'Noun'), ('금융', 'Noun'), ('거래', 'Noun'), ('변경', 'Noun'), ('약관', 'Noun'), ('이용자', 'Noun'), ('통지', 'Noun'), ('의무', 'Noun'), ('를', 'Josa'), ('준수', 'Noun'), ('하지', 'Verb'), ('않은', 'Verb'), ('사유', 'Noun'), ('로', 'Josa'), ('2021년', 'Number'), ('11월', 'Number'), ('03일', 'Number'), ('금융', 'Noun'), ('위원회', 'Noun'), ('로부터', 'Noun'), ('과태료', 'Noun'), ('2360만원', 'Number'), ('을', 'Foreign'), ('부과', 'Noun'), ('받아', 'Verb'), ('이를', 'Verb'), ('납부', 'Noun'), ('하였습니다', 'Verb')]"
동 건으로 금융감독원으로부터 임직원에 대한 조치를 취하도록 요구받아 직원 명에 대해서는 주의 조치를 하였습니다,"[('동', 'Modifier'), ('건', 'Noun'), ('으로', 'Josa'), ('금융감독원', 'Noun'), ('으로부터', 'Josa'), ('임', 'Noun'), ('직원', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('조치', 'Noun'), ('를', 'Josa'), ('취하', 'Noun'), ('도록', 'Noun'), ('요구', 'Noun'), ('받아', 'Verb'), ('직원', 'Noun'), ('3', 'Number'), ('명', 'Noun'), ('에', 'Josa'), ('대해', 'Noun'), ('서는', 'Verb'), ('주의', 'Noun'), ('조치', 'Noun'), ('를', 'Josa'), ('하였습니다', 'Verb')]"
네이버파이낸셜주에서는 지적받은 사항에 망분리 조치 이행 전산원장 변경절차 수립 통제 약관 변경 절차 수립 통제 조치를 수행하고 금융감독원에 문책사항에 대한 개선 완료 보고를 하였습니다,"[('네이버', 'Noun'), ('파이', 'Noun'), ('낸', 'Verb'), ('셜주', 'Noun'), ('에서는', 'Josa'), ('지적', 'Noun'), ('받은', 'Verb'), ('사항', 'Noun'), ('에', 'Josa'), ('망', 'Noun'), ('분리', 'Noun'), ('조치', 'Noun'), ('이행', 'Noun'), ('전산', 'Noun'), ('원장', 'Noun'), ('변경', 'Noun'), ('절차', 'Noun'), ('수립', 'Noun'), ('통제', 'Noun'), ('약관', 'Noun'), ('변경', 'Noun'), ('절차', 'Noun'), ('수립', 'Noun'), ('통제', 'Noun'), ('조치', 'Noun'), ('를', 'Josa'), ('수행', 'Noun'), ('하고', 'Josa'), ('금융감독원', 'Noun'), ('에', 'Josa'), ('문책', 'Noun'), ('사항', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('개선', 'Noun'), ('완료', 'Noun'), ('보고', 'Noun'), ('를', 'Josa'), ('하였습니다', 'Verb')]"
 공정거래위원회의 제재현황당사는 01년  8일과  9일 공정거래위원회로부터 공정거래법 제의 시장지배적사업자의 지위남용 동법 제 불공정거래행위 위반을 이유로 합계 79억원의 과징금 부과처분 시정명령을 받았습니다쇼핑 66억 원 부동산  원 동영상  원,"[('2', 'Number'), ('공', 'Modifier'), ('정거', 'Noun'), ('래', 'Josa'), ('위원회', 'Noun'), ('의', 'Josa'), ('제재', 'Noun'), ('현황', 'Noun'), ('당사', 'Noun'), ('는', 'Josa'), ('2021년', 'Number'), ('1월', 'Number'), ('28일', 'Number'), ('과', 'Foreign'), ('1월', 'Number'), ('29일', 'Number'), ('공정', 'Noun'), ('거래', 'Noun'), ('위원회', 'Noun'), ('로부터', 'Noun'), ('공정거래법', 'Noun'), ('제', 'Noun'), ('3조', 'Number'), ('의', 'Foreign'), ('2', 'Number'), ('시장', 'Noun'), ('지배', 'Noun'), ('적', 'Suffix'), ('사업자', 'Noun'), ('의', 'Josa'), ('지위', 'Noun'), ('남용', 'Noun'), ('동', 'Modifier'), ('법', 'Noun'), ('제', 'Noun'), ('23조', 'Number'), ('불공정', 'Noun'), ('거래', 'Noun'), ('행위', 'Noun'), ('위반', 'Noun'), ('을', 'Josa'), ('이유', 'Noun'), ('로', 'Josa'), ('합계', 'Noun'), ('279억원', 'Number'), ('의', 'Foreign'), ('과징금', 'Noun'), ('부과', 'Noun'), ('처분', 'Noun'), ('시정', 'Noun'), ('명령', 'Noun'), ('을', 'Josa'), ('받았습니다', 'Verb'), ('쇼핑', 'Noun'), ('266억', 'Number'), ('원', 'Noun'), ('부동산', 'Noun'), ('10억', 'Number'), ('원', 'Noun'), ('동영상', 'Noun'), ('3억', 'Number'), ('원', 'Noun')]"
   공정거래위원회는 부동산 부문의 시장지배적 지위 남용행위에 고발을 요청하는 중소벤처기업부 장관의 요청을 받아들여 법 제 제항에 당사를 검찰에 고발 조치하였습니다,"[('2021년', 'Number'), ('11월', 'Number'), ('25일', 'Number'), ('공', 'Modifier'), ('정거', 'Noun'), ('래', 'Josa'), ('위원회', 'Noun'), ('는', 'Josa'), ('부동산', 'Noun'), ('부문', 'Noun'), ('의', 'Josa'), ('시장', 'Noun'), ('지배', 'Noun'), ('적', 'Suffix'), ('지위', 'Noun'), ('남용', 'Noun'), ('행위', 'Noun'), ('에', 'Josa'), ('고발', 'Noun'), ('을', 'Josa'), ('요청', 'Noun'), ('하는', 'Verb'), ('중소', 'Noun'), ('벤처기업', 'Noun'), ('부', 'Noun'), ('장관', 'Noun'), ('의', 'Josa'), ('요청', 'Noun'), ('을', 'Josa'), ('받아들여', 'Verb'), ('법', 'Noun'), ('제', 'Noun'), ('71조', 'Number'), ('제', 'Noun'), ('5', 'Number'), ('항', 'Noun'), ('에', 'Josa'), ('당사', 'Noun'), ('를', 'Josa'), ('검찰', 'Noun'), ('에', 'Josa'), ('고발', 'Noun'), ('조치', 'Noun'), ('하였습니다', 'Verb')]"
당사는 공정거래위원회의 위 처분에 불복하는 행정소송본안소송을 제기한 상태이며 형사고발 사건에 대해서는 검찰조사에 성실히 응하고 있습니다,"[('당사', 'Noun'), ('는', 'Josa'), ('공', 'Modifier'), ('정거', 'Noun'), ('래', 'Josa'), ('위원회', 'Noun'), ('의', 'Josa'), ('위', 'Noun'), ('처분', 'Noun'), ('에', 'Josa'), ('불복', 'Noun'), ('하는', 'Verb'), ('행정소송', 'Noun'), ('본안', 'Noun'), ('소송', 'Noun'), ('을', 'Josa'), ('제기', 'Noun'), ('한', 'Josa'), ('상태', 'Noun'), ('이며', 'Josa'), ('형사', 'Noun'), ('고발', 'Noun'), ('사건', 'Noun'), ('에', 'Josa'), ('대해', 'Noun'), ('서는', 'Verb'), ('검찰조사', 'Noun'), ('에', 'Josa'), ('성실히', 'Adjective'), ('응', 'Noun'), ('하고', 'Josa'), ('있습니다', 'Adjective')]"
본안소송의 제기와는 별도로 쇼핑 부동산 부문에 해당하는 과징금은   납부 완료하였습니다,"[('본안', 'Noun'), ('소송', 'Noun'), ('의', 'Josa'), ('제기', 'Noun'), ('와는', 'Josa'), ('별도', 'Noun'), ('로', 'Josa'), ('쇼핑', 'Noun'), ('부동산', 'Noun'), ('부문', 'Noun'), ('에', 'Josa'), ('해당', 'Noun'), ('하는', 'Verb'), ('과징금', 'Noun'), ('은', 'Josa'), ('2021년', 'Number'), ('4월', 'Number'), ('납부', 'Noun'), ('완료', 'Noun'), ('하였습니다', 'Verb')]"
